,Date image,no-data: 0,non-water: 1,water: 2
7536,2002_06_01_training_r19,222244,219873,57883
7543,2003_01_01_training_r19,199360,265078,35562
7549,2003_07_01_training_r19,121155,282167,96678
7557,2004_03_01_training_r19,90143,355849,54008
7558,2004_04_01_training_r19,96990,342019,60991
7566,2004_12_01_training_r19,146768,295657,57575
7567,2005_01_01_training_r19,99222,366678,34100
7568,2005_02_01_training_r19,24279,425631,50090
7571,2005_05_01_training_r19,51692,386800,61508
7572,2005_06_01_training_r19,110743,302251,87006
7575,2005_09_01_training_r19,59893,362866,77241
7582,2006_04_01_training_r19,190907,269819,39274
7586,2006_08_01_training_r19,93121,347067,59812
7587,2006_09_01_training_r19,60862,344469,94669
7591,2007_01_01_training_r19,155914,308507,35579
7592,2007_02_01_training_r19,38043,416581,45376
7594,2007_04_01_training_r19,190087,263886,46027
7598,2007_08_01_training_r19,80383,299692,119925
7599,2007_09_01_training_r19,18279,375633,106088
7600,2007_10_01_training_r19,130432,308228,61340
7601,2007_11_01_training_r19,98381,364463,37156
7603,2008_01_01_training_r19,115913,354068,30019
7607,2008_05_01_training_r19,62453,381751,55796
7611,2008_09_01_training_r19,169426,247864,82710
7614,2008_12_01_training_r19,81335,374096,44569
7615,2009_01_01_training_r19,48967,406829,44204
7616,2009_02_01_training_r19,33296,433124,33580
7621,2009_07_01_training_r19,213452,223490,63058
7623,2009_09_01_training_r19,109251,299280,91469
7624,2009_10_01_training_r19,28267,398086,73647
7626,2009_12_01_training_r19,122952,336799,40249
7629,2010_03_01_training_r19,22141,441948,35911
7635,2010_09_01_training_r19,87276,287759,124965
7636,2010_10_01_training_r19,59343,388848,51809
7637,2010_11_01_training_r19,85914,375432,38654
7646,2011_08_01_training_r19,122064,306086,71850
7650,2011_12_01_training_r19,67267,404475,28258
7653,2012_03_01_training_r19,47675,420812,31513
7655,2012_05_01_training_r19,178834,269575,51591
7657,2012_07_01_training_r19,151322,245726,102952
7660,2012_10_01_training_r19,85135,347027,67838
7662,2012_12_01_training_r19,46584,414208,39208
7663,2013_01_01_training_r19,83529,382700,33771
7664,2013_02_01_training_r19,82779,392301,24920
7665,2013_03_01_training_r19,118172,358034,23794
7666,2013_04_01_training_r19,194519,274234,31247
7679,2014_05_01_training_r19,57875,401390,40735
7688,2015_02_01_training_r19,50606,425810,23584
7690,2015_04_01_training_r19,26477,427020,46503
7699,2016_01_01_training_r19,56977,406721,36302
7700,2016_02_01_training_r19,40283,421077,38640
7712,2017_02_01_training_r19,28142,435332,36526
7715,2017_05_01_training_r19,119508,316130,64362
7718,2017_08_01_training_r19,48937,324774,126289
7719,2017_09_01_training_r19,203902,215119,80979
7720,2017_10_01_training_r19,68546,357937,73517
7723,2018_01_01_training_r19,53163,408691,38146
7724,2018_02_01_training_r19,186128,278932,34940
7726,2018_04_01_training_r19,75548,379637,44815
7727,2018_05_01_training_r19,58424,399256,42320
7728,2018_06_01_training_r19,66378,373937,59685
7731,2018_09_01_training_r19,124925,282858,92217
7732,2018_10_01_training_r19,21124,406020,72856
7736,2019_02_01_training_r19,85943,383239,30818
7743,2019_09_01_training_r19,115650,302478,81872
7757,2020_11_01_training_r19,20651,423524,55825
7759,2021_01_01_training_r19,24975,437728,37297
7763,2021_05_01_training_r19,183042,266033,50925
7764,2021_06_01_training_r19,212603,222500,64897
7765,2021_07_01_training_r19,111748,317347,70905
7768,2021_10_01_training_r19,51402,390158,58440
7773,1988_02_01_training_r20,18930,442483,38587
7774,1988_03_01_training_r20,22502,431981,45517
7780,1988_09_01_training_r20,51017,359772,89211
7785,1989_02_01_training_r20,181193,289613,29194
7787,1989_04_01_training_r20,120675,341349,37976
7789,1989_06_01_training_r20,178481,259689,61830
7795,1989_12_01_training_r20,75385,391244,33371
7796,1990_01_01_training_r20,50601,414084,35315
7798,1990_03_01_training_r20,42040,421738,36222
7799,1990_04_01_training_r20,49215,399594,51191
7801,1990_06_01_training_r20,67037,325875,107088
7803,1990_08_01_training_r20,93327,310923,95750
7805,1990_10_01_training_r20,67231,380221,52548
7808,1991_01_01_training_r20,201201,279783,19016
7811,1991_04_01_training_r20,215846,260327,23827
7817,1991_10_01_training_r20,205422,249885,44693
7819,1991_12_01_training_r20,21462,437066,41472
7820,1992_01_01_training_r20,55870,405954,38176
7822,1992_03_01_training_r20,90721,365468,43811
7829,1992_10_01_training_r20,162530,299313,38157
7831,1992_12_01_training_r20,66839,397662,35499
7833,1993_02_01_training_r20,37939,426533,35528
7835,1993_04_01_training_r20,47091,406420,46489
7853,1994_10_01_training_r20,43392,404933,51675
7859,1995_04_01_training_r20,34721,426991,38288
7913,1999_10_01_training_r20,70837,342806,86357
7915,1999_12_01_training_r20,18191,434582,47227
7918,2000_03_01_training_r20,18290,440011,41699
7920,2000_05_01_training_r20,33511,399691,66798
7926,2000_11_01_training_r20,223812,248574,27614
7929,2001_02_01_training_r20,59048,402484,38468
7930,2001_03_01_training_r20,74337,392567,33096
7932,2001_05_01_training_r20,41133,402248,56619
7937,2001_10_01_training_r20,18046,403198,78756
7940,2002_01_01_training_r20,197663,276433,25904
7941,2002_02_01_training_r20,157189,313984,28827
7942,2002_03_01_training_r20,176816,301923,21261
7944,2002_05_01_training_r20,21468,420478,58054
7945,2002_06_01_training_r20,148789,296168,55043
7951,2002_12_01_training_r20,20846,436396,42758
7952,2003_01_01_training_r20,110572,352920,36508
7953,2003_02_01_training_r20,224273,259042,16685
7958,2003_07_01_training_r20,168613,246253,85134
7966,2004_03_01_training_r20,79834,362556,57610
7967,2004_04_01_training_r20,50927,384825,64248
7968,2004_05_01_training_r20,199108,279143,21749
7971,2004_08_01_training_r20,107731,281901,110368
7975,2004_12_01_training_r20,44073,392855,63072
7976,2005_01_01_training_r20,104306,357978,37716
7980,2005_05_01_training_r20,51469,388031,60500
7981,2005_06_01_training_r20,160883,266792,72325
7984,2005_09_01_training_r20,30649,381833,87518
7989,2006_02_01_training_r20,136242,321469,42289
7995,2006_08_01_training_r20,71681,357916,70403
7996,2006_09_01_training_r20,26280,374519,99201
8000,2007_01_01_training_r20,29089,432808,38103
8003,2007_04_01_training_r20,23845,412159,63996
8009,2007_10_01_training_r20,102803,337027,60170
8010,2007_11_01_training_r20,169014,299596,31390
8011,2007_12_01_training_r20,19421,440164,40415
8012,2008_01_01_training_r20,86560,380019,33421
8013,2008_02_01_training_r20,145783,317395,36822
8016,2008_05_01_training_r20,153584,305251,41165
8020,2008_09_01_training_r20,43429,333508,123063
8023,2008_12_01_training_r20,90729,355611,53660
8024,2009_01_01_training_r20,49580,406313,44107
8025,2009_02_01_training_r20,18031,446499,35470
8030,2009_07_01_training_r20,56825,343545,99630
8032,2009_09_01_training_r20,35411,368443,96146
8033,2009_10_01_training_r20,20222,399980,79798
8035,2009_12_01_training_r20,72278,390767,36955
8038,2010_03_01_training_r20,17894,444698,37408
8044,2010_09_01_training_r20,46498,322448,131054
8045,2010_10_01_training_r20,33593,407859,58548
8046,2010_11_01_training_r20,75319,380718,43963
8050,2011_03_01_training_r20,125135,330229,44636
8051,2011_04_01_training_r20,122463,333493,44044
8055,2011_08_01_training_r20,156057,281130,62813
8056,2011_09_01_training_r20,81459,342621,75920
8059,2011_12_01_training_r20,69430,399280,31290
8060,2012_01_01_training_r20,146550,320218,33232
8062,2012_03_01_training_r20,23483,442469,34048
8064,2012_05_01_training_r20,119868,323988,56144
8066,2012_07_01_training_r20,206610,202903,90487
8069,2012_10_01_training_r20,87397,333573,79030
8071,2012_12_01_training_r20,45427,413284,41289
8072,2013_01_01_training_r20,73369,391982,34649
8073,2013_02_01_training_r20,141574,336535,21891
8074,2013_03_01_training_r20,89166,383058,27776
8075,2013_04_01_training_r20,202850,264739,32411
8079,2013_08_01_training_r20,56330,353017,90653
8081,2013_10_01_training_r20,159497,287852,52651
8088,2014_05_01_training_r20,205544,254171,40285
8092,2014_09_01_training_r20,154742,250633,94625
8097,2015_02_01_training_r20,38242,438908,22850
8099,2015_04_01_training_r20,36130,416464,47406
8109,2016_02_01_training_r20,33564,428404,38032
8112,2016_05_01_training_r20,186610,263173,50217
8124,2017_05_01_training_r20,184729,256860,58411
8127,2017_08_01_training_r20,57861,312184,129955
8128,2017_09_01_training_r20,89423,308237,102340
8129,2017_10_01_training_r20,39629,374986,85385
8132,2018_01_01_training_r20,36151,426772,37077
8133,2018_02_01_training_r20,141884,324468,33648
8135,2018_04_01_training_r20,31176,425056,43768
8136,2018_05_01_training_r20,99452,365477,35071
8137,2018_06_01_training_r20,27800,410590,61610
8140,2018_09_01_training_r20,166396,239088,94516
8141,2018_10_01_training_r20,19371,405122,75507
8145,2019_02_01_training_r20,84584,378310,37106
8147,2019_04_01_training_r20,187414,292774,19812
8152,2019_09_01_training_r20,85518,320872,93610
8156,2020_01_01_training_r20,150879,303629,45492
8163,2020_08_01_training_r20,181966,235727,82307
8166,2020_11_01_training_r20,18168,421148,60684
8168,2021_01_01_training_r20,117030,348183,34787
8172,2021_05_01_training_r20,133304,314781,51915
8174,2021_07_01_training_r20,142819,284006,73175
8177,2021_10_01_training_r20,35438,404961,59601
8179,2021_12_01_training_r20,56204,405431,38365
8180,1987_12_01_training_r21,96388,363807,39805
8181,1988_01_01_training_r21,21072,437542,41386
8183,1988_03_01_training_r21,206237,269181,24582
8184,1988_04_01_training_r21,126253,315733,58014
8193,1989_01_01_training_r21,36969,418425,44606
8194,1989_02_01_training_r21,33318,419111,47571
8195,1989_03_01_training_r21,21336,430592,48072
8202,1989_10_01_training_r21,52063,349294,98643
8205,1990_01_01_training_r21,74195,388612,37193
8208,1990_04_01_training_r21,34338,407824,57838
8217,1991_01_01_training_r21,18862,447191,33947
8220,1991_04_01_training_r21,26684,422242,51074
8226,1991_10_01_training_r21,88115,332001,79884
8228,1991_12_01_training_r21,24429,435110,40461
8229,1992_01_01_training_r21,164729,296903,38368
8232,1992_04_01_training_r21,138648,303600,57752
8233,1992_05_01_training_r21,220100,213579,66321
8268,1995_04_01_training_r21,224540,256993,18467
8280,1996_04_01_training_r21,58264,396015,45721
8321,1999_09_01_training_r21,193330,206923,99747
8323,1999_11_01_training_r21,60168,388570,51262
8324,1999_12_01_training_r21,204166,270954,24880
8325,2000_01_01_training_r21,220540,262177,17283
8327,2000_03_01_training_r21,85367,374668,39965
8329,2000_05_01_training_r21,38174,383021,78805
8334,2000_10_01_training_r21,23261,384259,92480
8335,2000_11_01_training_r21,36479,409629,53892
8336,2000_12_01_training_r21,66081,384871,49048
8337,2001_01_01_training_r21,135392,320063,44545
8338,2001_02_01_training_r21,103307,356821,39872
8339,2001_03_01_training_r21,71282,383294,45424
8342,2001_06_01_training_r21,131592,271131,97277
8345,2001_09_01_training_r21,191087,234363,74550
8346,2001_10_01_training_r21,63909,359734,76357
8349,2002_01_01_training_r21,51753,409213,39034
8353,2002_05_01_training_r21,63672,384759,51569
8360,2002_12_01_training_r21,136203,333482,30315
8361,2003_01_01_training_r21,85347,369462,45191
8362,2003_02_01_training_r21,37367,427973,34660
8373,2004_01_01_training_r21,60363,401992,37645
8374,2004_02_01_training_r21,22313,439016,38671
8375,2004_03_01_training_r21,67190,364793,68017
8377,2004_05_01_training_r21,53320,392519,54161
8380,2004_08_01_training_r21,192785,224950,82265
8385,2005_01_01_training_r21,107579,345288,47133
8389,2005_05_01_training_r21,70483,366512,63005
8390,2005_06_01_training_r21,208642,218699,72659
8391,2005_07_01_training_r21,103897,295169,100934
8394,2005_10_01_training_r21,47071,375163,77766
8396,2005_12_01_training_r21,70071,390484,39445
8397,2006_01_01_training_r21,32363,426486,41151
8398,2006_02_01_training_r21,32509,420297,47194
8399,2006_03_01_training_r21,27132,419029,53839
8404,2006_08_01_training_r21,129276,294074,76650
8413,2007_05_01_training_r21,123126,336439,40435
8418,2007_10_01_training_r21,89961,347796,62243
8420,2007_12_01_training_r21,56976,402329,40695
8421,2008_01_01_training_r21,79991,381575,38434
8424,2008_04_01_training_r21,144481,313866,41653
8430,2008_10_01_training_r21,42600,380941,76459
8432,2008_12_01_training_r21,71979,369408,58613
8433,2009_01_01_training_r21,63187,394421,42392
8434,2009_02_01_training_r21,18662,444296,37042
8436,2009_04_01_training_r21,30818,413054,56128
8437,2009_05_01_training_r21,26941,412315,60744
8438,2009_06_01_training_r21,129301,308250,62449
8439,2009_07_01_training_r21,114964,296097,88939
8444,2009_12_01_training_r21,35178,425917,38905
8445,2010_01_01_training_r21,18943,445397,35660
8446,2010_02_01_training_r21,19361,434230,46409
8451,2010_07_01_training_r21,128561,246771,124668
8453,2010_09_01_training_r21,18646,349681,131673
8455,2010_11_01_training_r21,41663,404810,53527
8456,2010_12_01_training_r21,44321,413259,42420
8457,2011_01_01_training_r21,36931,407718,55351
8459,2011_03_01_training_r21,24657,416255,59088
8460,2011_04_01_training_r21,18192,423013,58795
8461,2011_05_01_training_r21,55155,374512,70333
8465,2011_09_01_training_r21,211023,236411,52566
8468,2011_12_01_training_r21,48008,413705,38287
8469,2012_01_01_training_r21,98547,362560,38893
8471,2012_03_01_training_r21,41470,418681,39849
8472,2012_04_01_training_r21,147191,312801,40008
8473,2012_05_01_training_r21,82058,350067,67875
8476,2012_08_01_training_r21,166243,249751,84006
8478,2012_10_01_training_r21,84021,327330,88649
8480,2012_12_01_training_r21,29818,422557,47625
8481,2013_01_01_training_r21,90961,372503,36536
8483,2013_03_01_training_r21,62592,400036,37372
8484,2013_04_01_training_r21,157421,305520,37059
8489,2013_09_01_training_r21,29028,361435,109537
8501,2014_09_01_training_r21,114622,283221,102157
8506,2015_02_01_training_r21,66817,406236,26947
8508,2015_04_01_training_r21,49469,399303,51228
8511,2015_07_01_training_r21,41952,365765,92283
8516,2015_12_01_training_r21,22187,432834,44979
8518,2016_02_01_training_r21,72575,385151,42274
8519,2016_03_01_training_r21,210063,247010,42927
8520,2016_04_01_training_r21,26232,400896,72872
8521,2016_05_01_training_r21,24389,385160,90451
8532,2017_04_01_training_r21,105442,349980,44578
8535,2017_07_01_training_r21,125665,265954,108381
8536,2017_08_01_training_r21,130915,258808,110277
8537,2017_09_01_training_r21,22209,354667,123124
8541,2018_01_01_training_r21,18571,436340,45089
8542,2018_02_01_training_r21,103506,357382,39112
8543,2018_03_01_training_r21,27699,430647,41654
8545,2018_05_01_training_r21,212461,258672,28867
8546,2018_06_01_training_r21,107414,336018,56568
8548,2018_08_01_training_r21,130454,280061,89485
8549,2018_09_01_training_r21,202603,204537,92860
8554,2019_02_01_training_r21,27862,420525,51613
8556,2019_04_01_training_r21,146314,317601,36085
8561,2019_09_01_training_r21,51255,340773,107972
8562,2019_10_01_training_r21,81995,356464,61541
8564,2019_12_01_training_r21,31855,422759,45386
8565,2020_01_01_training_r21,26550,417927,55523
8569,2020_05_01_training_r21,79016,361395,59589
8577,2021_01_01_training_r21,77952,384531,37517
8578,2021_02_01_training_r21,25602,434875,39523
8581,2021_05_01_training_r21,197602,256792,45606
8588,2021_12_01_training_r21,25710,436219,38071
8590,1988_01_01_training_r22,58733,401302,39965
8596,1988_07_01_training_r22,140738,199010,160252
8602,1989_01_01_training_r22,125268,332471,42261
8603,1989_02_01_training_r22,41491,412042,46467
8604,1989_03_01_training_r22,20668,435116,44216
8609,1989_08_01_training_r22,167901,216181,115918
8612,1989_11_01_training_r22,67051,376887,56062
8614,1990_01_01_training_r22,154576,309128,36296
8617,1990_04_01_training_r22,43084,400173,56743
8635,1991_10_01_training_r22,134512,279980,85508
8636,1991_11_01_training_r22,31998,412887,55115
8637,1991_12_01_training_r22,103850,350646,45504
8641,1992_04_01_training_r22,156266,278505,65229
8642,1992_05_01_training_r22,203021,215717,81262
8652,1993_03_01_training_r22,209745,252827,37428
8685,1995_12_01_training_r22,141503,318687,39810
8691,1996_06_01_training_r22,68742,350717,80541
8730,1999_09_01_training_r22,106633,271505,121862
8731,1999_10_01_training_r22,33746,360919,105335
8732,1999_11_01_training_r22,17939,424729,57332
8734,2000_01_01_training_r22,26812,429760,43428
8737,2000_04_01_training_r22,19256,403958,76786
8746,2001_01_01_training_r22,26998,425054,47948
8749,2001_04_01_training_r22,200168,250123,49709
8751,2001_06_01_training_r22,62009,317106,120885
8754,2001_09_01_training_r22,110179,292909,96912
8765,2002_08_01_training_r22,63452,295395,141153
8769,2002_12_01_training_r22,108935,355734,35331
8770,2003_01_01_training_r22,107246,340666,52088
8772,2003_03_01_training_r22,17842,431815,50343
8774,2003_05_01_training_r22,26493,403002,70505
8779,2003_10_01_training_r22,121862,269241,108897
8782,2004_01_01_training_r22,143928,316327,39745
8784,2004_03_01_training_r22,100016,322760,77224
8794,2005_01_01_training_r22,132463,313288,54249
8795,2005_02_01_training_r22,26844,404597,68559
8796,2005_03_01_training_r22,139712,294951,65337
8798,2005_05_01_training_r22,102128,327371,70501
8800,2005_07_01_training_r22,63817,314563,121620
8803,2005_10_01_training_r22,74735,349256,76009
8806,2006_01_01_training_r22,103398,360790,35812
8808,2006_03_01_training_r22,76546,357333,66121
8818,2007_01_01_training_r22,52353,401663,45984
8827,2007_10_01_training_r22,52920,373274,73806
8829,2007_12_01_training_r22,104114,348445,47441
8830,2008_01_01_training_r22,193014,271038,35948
8833,2008_04_01_training_r22,79155,369781,51064
8839,2008_10_01_training_r22,38696,378047,83257
8841,2008_12_01_training_r22,91356,361011,47633
8842,2009_01_01_training_r22,133373,322259,44368
8843,2009_02_01_training_r22,58219,400632,41149
8845,2009_04_01_training_r22,62315,376044,61641
8846,2009_05_01_training_r22,117109,321307,61584
8847,2009_06_01_training_r22,39004,383093,77903
8853,2009_12_01_training_r22,82340,378190,39470
8854,2010_01_01_training_r22,29058,431786,39156
8855,2010_02_01_training_r22,35940,419849,44211
8860,2010_07_01_training_r22,133654,234495,131851
8862,2010_09_01_training_r22,119501,272821,107678
8864,2010_11_01_training_r22,23295,416894,59811
8865,2010_12_01_training_r22,104823,359642,35535
8866,2011_01_01_training_r22,56758,384482,58760
8869,2011_04_01_training_r22,27844,414757,57399
8870,2011_05_01_training_r22,82379,346352,71269
8877,2011_12_01_training_r22,54515,402671,42814
8878,2012_01_01_training_r22,89467,371205,39328
8880,2012_03_01_training_r22,70137,387508,42355
8881,2012_04_01_training_r22,84787,371081,44132
8885,2012_08_01_training_r22,105475,296617,97908
8887,2012_10_01_training_r22,80346,350769,68885
8889,2012_12_01_training_r22,46959,401124,51917
8890,2013_01_01_training_r22,177161,287421,35418
8892,2013_03_01_training_r22,26626,430390,42984
8893,2013_04_01_training_r22,102275,357678,40047
8897,2013_08_01_training_r22,34719,350376,114905
8898,2013_09_01_training_r22,85144,315393,99463
8902,2014_01_01_training_r22,52443,400346,47211
8910,2014_09_01_training_r22,167430,235592,96978
8915,2015_02_01_training_r22,129859,332384,37757
8916,2015_03_01_training_r22,25632,425903,48465
8917,2015_04_01_training_r22,110310,333181,56509
8918,2015_05_01_training_r22,207535,248623,43842
8925,2015_12_01_training_r22,61439,396943,41618
8926,2016_01_01_training_r22,117179,342785,40036
8927,2016_02_01_training_r22,82366,366357,51277
8928,2016_03_01_training_r22,126356,322745,50899
8929,2016_04_01_training_r22,122558,288330,89112
8930,2016_05_01_training_r22,61844,354418,83738
8941,2017_04_01_training_r22,59538,385170,55292
8950,2018_01_01_training_r22,36702,411689,51609
8951,2018_02_01_training_r22,110180,350277,39543
8952,2018_03_01_training_r22,68933,388635,42432
8958,2018_09_01_training_r22,149049,252379,98572
8963,2019_02_01_training_r22,39571,408286,52143
8964,2019_03_01_training_r22,70020,377357,52623
8965,2019_04_01_training_r22,90595,361454,47951
8967,2019_06_01_training_r22,224295,195949,79756
8969,2019_08_01_training_r22,19723,345884,134393
8970,2019_09_01_training_r22,118759,281629,99612
8973,2019_12_01_training_r22,70253,383112,46635
8974,2020_01_01_training_r22,28672,419077,52251
8978,2020_05_01_training_r22,138097,302455,59448
8985,2020_12_01_training_r22,81309,367844,50847
8986,2021_01_01_training_r22,38805,416104,45091
8987,2021_02_01_training_r22,86295,372076,41629
8993,2021_08_01_training_r22,144342,261137,94521
8997,2021_12_01_training_r22,66045,393966,39989
8999,1988_01_01_training_r23,64027,406507,29466
9005,1988_07_01_training_r23,204983,175262,119755
9010,1988_12_01_training_r23,36878,419963,43159
9011,1989_01_01_training_r23,126406,339413,34181
9012,1989_02_01_training_r23,67283,395236,37481
9018,1989_08_01_training_r23,134566,256658,108776
9021,1989_11_01_training_r23,90368,370038,39594
9023,1990_01_01_training_r23,186758,285295,27947
9026,1990_04_01_training_r23,39839,416662,43499
9044,1991_10_01_training_r23,131469,300421,68110
9045,1991_11_01_training_r23,35406,423545,41049
9046,1991_12_01_training_r23,64084,399205,36711
9094,1995_12_01_training_r23,156278,316368,27354
9139,1999_09_01_training_r23,63691,342774,93535
9140,1999_10_01_training_r23,36171,389599,74230
9143,2000_01_01_training_r23,23490,445420,31090
9146,2000_04_01_training_r23,106834,341658,51508
9147,2000_05_01_training_r23,20261,416207,63532
9155,2001_01_01_training_r23,43910,425852,30238
9160,2001_06_01_training_r23,48709,362423,88868
9174,2002_08_01_training_r23,50682,338390,110928
9178,2002_12_01_training_r23,26830,445336,27834
9179,2003_01_01_training_r23,169980,296573,33447
9180,2003_02_01_training_r23,71843,400993,27164
9181,2003_03_01_training_r23,40003,429586,30411
9189,2003_11_01_training_r23,36348,422447,41205
9191,2004_01_01_training_r23,176222,293335,30443
9193,2004_03_01_training_r23,119718,320668,59614
9201,2004_11_01_training_r23,31456,423099,45445
9204,2005_02_01_training_r23,43841,408379,47780
9207,2005_05_01_training_r23,39895,400018,60087
9209,2005_07_01_training_r23,52540,354738,92722
9212,2005_10_01_training_r23,20554,418078,61368
9215,2006_01_01_training_r23,73302,398910,27788
9217,2006_03_01_training_r23,85402,369385,45213
9227,2007_01_01_training_r23,44035,423559,32406
9234,2007_08_01_training_r23,215877,185960,98163
9236,2007_10_01_training_r23,18977,423511,57512
9238,2007_12_01_training_r23,186163,276556,37281
9240,2008_02_01_training_r23,21070,439717,39213
9242,2008_04_01_training_r23,32349,426807,40844
9250,2008_12_01_training_r23,98495,367184,34321
9252,2009_02_01_training_r23,73271,396471,30258
9254,2009_04_01_training_r23,33764,418000,48236
9256,2009_06_01_training_r23,37598,405564,56838
9262,2009_12_01_training_r23,66881,400558,32561
9264,2010_02_01_training_r23,32016,438364,29620
9269,2010_07_01_training_r23,109228,297221,93551
9274,2010_12_01_training_r23,54720,416379,28901
9275,2011_01_01_training_r23,38323,421479,40198
9279,2011_05_01_training_r23,76020,373776,50204
9286,2011_12_01_training_r23,36564,435046,28390
9287,2012_01_01_training_r23,55518,418390,26092
9289,2012_03_01_training_r23,81945,390298,27757
9290,2012_04_01_training_r23,32803,435100,32097
9294,2012_08_01_training_r23,52414,363458,84128
9295,2012_09_01_training_r23,118902,257150,123948
9296,2012_10_01_training_r23,33778,417922,48300
9298,2012_12_01_training_r23,32320,431123,36557
9299,2013_01_01_training_r23,183054,288698,28248
9301,2013_03_01_training_r23,36010,434495,29495
9302,2013_04_01_training_r23,47784,423835,28381
9306,2013_08_01_training_r23,85764,334858,79378
9307,2013_09_01_training_r23,59655,358903,81442
9311,2014_01_01_training_r23,78767,387020,34213
9324,2015_02_01_training_r23,155626,316551,27823
9325,2015_03_01_training_r23,75688,388111,36201
9328,2015_06_01_training_r23,148874,285794,65332
9329,2015_07_01_training_r23,20717,400157,79126
9330,2015_08_01_training_r23,123914,322689,53397
9334,2015_12_01_training_r23,45287,423581,31132
9336,2016_02_01_training_r23,24639,438343,37018
9337,2016_03_01_training_r23,131120,333980,34900
9338,2016_04_01_training_r23,190259,235711,74030
9339,2016_05_01_training_r23,207493,246934,45573
9350,2017_04_01_training_r23,26365,435828,37807
9356,2017_10_01_training_r23,32627,390929,76444
9359,2018_01_01_training_r23,114131,351468,34401
9360,2018_02_01_training_r23,75225,397900,26875
9361,2018_03_01_training_r23,36655,434255,29090
9367,2018_09_01_training_r23,111339,314763,73898
9372,2019_02_01_training_r23,37016,434356,28628
9373,2019_03_01_training_r23,176344,295279,28377
9374,2019_04_01_training_r23,38481,425090,36429
9376,2019_06_01_training_r23,168081,269100,62819
9378,2019_08_01_training_r23,43615,367994,88391
9379,2019_09_01_training_r23,77793,347342,74865
9380,2019_10_01_training_r23,163621,311329,25050
9382,2019_12_01_training_r23,207656,266488,25856
9383,2020_01_01_training_r23,28607,439108,32285
9385,2020_03_01_training_r23,75424,391031,33545
9387,2020_05_01_training_r23,106415,350130,43455
9391,2020_09_01_training_r23,202559,228533,68908
9395,2021_01_01_training_r23,28564,441268,30168
9396,2021_02_01_training_r23,145163,326657,28180
9402,2021_08_01_training_r23,98777,323649,77574
9406,2021_12_01_training_r23,52895,414873,32232
9408,1988_01_01_training_r24,57009,410044,32900
9409,1988_02_01_training_r24,30144,433665,36168
9414,1988_07_01_training_r24,180818,192633,126324
9419,1988_12_01_training_r24,37447,412935,49562
9420,1989_01_01_training_r24,114887,345935,39140
9421,1989_02_01_training_r24,41565,415804,42603
9427,1989_08_01_training_r24,103679,273459,122780
9430,1989_11_01_training_r24,98235,351126,50583
9432,1990_01_01_training_r24,187214,280970,31765
9433,1990_02_01_training_r24,177711,282824,39403
9435,1990_04_01_training_r24,58360,392605,48986
9453,1991_10_01_training_r24,89722,331669,78550
9454,1991_11_01_training_r24,40450,412147,47362
9455,1991_12_01_training_r24,57777,395086,47085
9459,1992_04_01_training_r24,164794,271679,63469
9503,1995_12_01_training_r24,150599,316875,32396
9548,1999_09_01_training_r24,49910,340999,109002
9549,1999_10_01_training_r24,33657,383143,83147
9552,2000_01_01_training_r24,18883,447133,33962
9555,2000_04_01_training_r24,117000,330288,52630
9556,2000_05_01_training_r24,19036,405722,75240
9564,2001_01_01_training_r24,33739,431171,35060
9569,2001_06_01_training_r24,39933,353664,106351
9583,2002_08_01_training_r24,49351,323027,127538
9587,2002_12_01_training_r24,25712,442272,31977
9588,2003_01_01_training_r24,126238,332564,41177
9590,2003_03_01_training_r24,44629,416569,38795
9598,2003_11_01_training_r24,38632,416864,44470
9600,2004_01_01_training_r24,159666,310991,29213
9602,2004_03_01_training_r24,101374,325074,73545
9610,2004_11_01_training_r24,40551,406846,52572
9612,2005_01_01_training_r24,195636,250922,53390
9613,2005_02_01_training_r24,29505,414071,56414
9616,2005_05_01_training_r24,24557,401807,73604
9618,2005_07_01_training_r24,23897,365221,110836
9624,2006_01_01_training_r24,49510,418531,31918
9626,2006_03_01_training_r24,53918,387847,58224
9631,2006_08_01_training_r24,206541,218842,74573
9636,2007_01_01_training_r24,47535,414071,38381
9643,2007_08_01_training_r24,176595,208031,115200
9647,2007_12_01_training_r24,190824,268807,40304
9649,2008_02_01_training_r24,18308,436651,45032
9659,2008_12_01_training_r24,95104,365000,39869
9660,2009_01_01_training_r24,216220,247011,36748
9661,2009_02_01_training_r24,58866,405483,35640
9663,2009_04_01_training_r24,17823,423844,58321
9665,2009_06_01_training_r24,29231,401876,68873
9671,2009_12_01_training_r24,51623,411173,37181
9673,2010_02_01_training_r24,24541,439072,36373
9678,2010_07_01_training_r24,97213,296480,106225
9683,2010_12_01_training_r24,37804,430390,31753
9684,2011_01_01_training_r24,23791,432539,43647
9688,2011_05_01_training_r24,58326,380881,60715
9695,2011_12_01_training_r24,21097,447963,30918
9696,2012_01_01_training_r24,44720,426582,28680
9698,2012_03_01_training_r24,52210,414405,33377
9703,2012_08_01_training_r24,44639,351674,103668
9704,2012_09_01_training_r24,77726,262233,159885
9705,2012_10_01_training_r24,18342,423314,58323
9707,2012_12_01_training_r24,25081,430395,44497
9708,2013_01_01_training_r24,179270,286333,34363
9710,2013_03_01_training_r24,24624,437785,37590
9711,2013_04_01_training_r24,29893,433574,36513
9715,2013_08_01_training_r24,71574,338033,90325
9716,2013_09_01_training_r24,40008,360549,99383
